file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_GAELAN_PEDIA	[TAB]Gaelan Sedracious was a lonely, awkward child. He was most at peace while alone, wandering the rosewood around his Amurite village, sometimes getting lost for hours. His village had a small school and shrine to Oghma. Though he loved learning, he suffered horrible bullying from the other children. One morning he came early to study, hoping to avoid the other children, but they caught him. Their bullying escalated to a stoning that left him nearly dead on the school floor. [PARAGRAPH]As an adult Gaelan was the head of an arcane cult called the Circle of Gaelan. They sought knowledge and were frustrated by the warnings and limitations of the more orthodox Laeran Cord. They ignored these restrictions and began summoning spirits and demons of the Mind in order to increase their power. They summoned and bound Gowlers, Endormillon, Haegtesse, Morphores and worse in their rituals. [PARAGRAPH]Each binding gave them new knowledge, but demons of the mind always had a price. They wanted some thought or memory from their summoner. The members of the Circle were forced to pay it but Gaelan had a way to avoid the cost. He formed a memory palace in Euphoria, a construct that had a copy of every precious thought and memory he had. When the demons consumed his memories, he could recover them. [PARAGRAPH]Gaelan wasn't satisfied with the lesser demons of Mind. He knew that there were more powerful true angels, created by Mammon himself that were intended to be angels of foresight and prophecy. Tired of just being able to know everything that has been, Gaelan wanted to know everything that was to come. [PARAGRAPH]These avatars were no longer spirits of foresight; they became the Roots of Fear after Mammon's fall. They no longer had the ability to see the future, instead they only saw horror, terror and panic. And they passed these visions to creation. Their impact on creation was felt by every living thing, but to meet one in person is more than the mortal mind can comprehend. [PARAGRAPH]The last act of the Circle of Gaelan was the summoning of a Root of Fear. The demon drowned them in their own personal terror and stripped their minds of anything close to sanity. But he tortured Gaelan, burning his body and mind until there was little left and then remaking him as the Burnt Priest, a servant of Mammon. [PARAGRAPH]As the demon explored the thoughts of the husk that had been Gaelan he found the secret his mind most closely guarded: the link to his memory palace. The demon followed the link to Euphoria where he was met by Caer. [PARAGRAPH]Caer and the Root of Fear battled in Euphoria. And nightmares spread to dreamers across creation as the battle occurred. The Root of Fear wanted the contents of the memory palace, but Caer shattered the palace rather than allow the demon to take it, allowing the thoughts and memories to spread to all dreamers. [PARAGRAPH]So many dreams were touched by the memories of Gaelan that some places have become fixed in the ethereal world of Euphoria, and continue to echo in dreams from people across Creation. Most prominent are a lonely but peaceful rosewood forest and a dark village schoolhouse haunted by cruel voices. [PARAGRAPH]After his transformation, the Burnt Priest moved into a small region called the Sunken Mire. The Sunken Mire was said to be gluttonous, swallowing all who enter it who don't revere Mammon. It became a base for the worship of the Undertow. Though strange creatures occasionally came in and out of the Mire, it was little threat to the surrounding lands. [PARAGRAPH]That was, until a group of adventurers entered the Sunken Mire attempting to purge its corruption. They were killed by the Burnt Priests thralls, but the Burnt Priest was angered by the attack and sent his forces to destroy Cuantine, the Bannor village whence the adventurers came. They slaughtered every citizen of Cuantine. [PARAGRAPH]After the Burnt Priest razed Cuantine, Order soldiers chose to test the legend of the Sunken Mire. They found and fought Endormillon, Haegtesse and Trow in the Mire as well as the Burnt Priests followers. They also discovered a Vault Wyrm, though no soldier stole even a single coin from the Wyrm so it left them alone. In a short but brutal, war, the thrall army was defeated and the Burnt Priest was killed by Gil-ganthor of the First Light. It is said that his sword was forever blackened where it touched the Burnt Priests blood. 	[TAB]盖伦·塞德拉修斯曾是个孤僻而笨拙的孩子。独处时他最为安宁，常在他阿姆莱特村庄周围的红木林中游荡，有时一迷路就是数个钟头。他的村庄有一所小学校和一座供奉奥格玛的神龛。尽管他热爱学习，却遭受着其他孩子可怕的欺凌。一天清晨他早早来到学校研读，希望避开其他孩子，却被他们逮住。他们的欺凌升级为一场石刑，将他打得几近死去，倒在学校的地板上。[PARAGRAPH]成年后的盖伦是一个名为盖伦之环的秘法教团之首。他们追求知识，却对更为正统的莱兰绳规的种种警告与限制深感沮丧。他们无视这些约束，开始召唤精神的精怪与恶魔以增长自己的力量。他们在仪式中召唤并束缚了嚎者、恩多米隆、海格忒斯、莫弗瑞斯以及更糟之物。[PARAGRAPH]每一次束缚都带给他们新的知识，但精神的恶魔总要索取代价。它们想从召唤者身上取走某个念头或记忆。教团成员被迫付出这代价，但盖伦有办法规避这一代价。他在欣快之境中构筑了一座记忆宫殿，一件复制了他每一个珍贵念头与记忆的造物。当恶魔吞噬他的记忆时，他便能将其寻回。[PARAGRAPH]盖伦并不满足于精神的低阶恶魔。他知道存在着更强大的真天使，由玛门亲手创造，本意是作为先见与预言的天使。盖伦厌倦了只能知晓已然发生之事，他想要知晓一切将要到来之事。[PARAGRAPH]这些化身不再是先见的精怪；在玛门陨落之后，它们成了恐惧之根。它们不再拥有洞见未来的能力，反而只看得见恐怖、惊惧与惊慌。而它们将这些景象传递给造化。它们对造化的影响为每一个活物所感受，但要亲身遭遇其一，则超出了凡人心智所能理解的范畴。[PARAGRAPH]盖伦之环的最后一次行动，是召唤一头恐惧之根。那恶魔将他们淹没在各自的切身恐怖之中，剥去了他们心智中一切近乎理智的东西。但它折磨盖伦，灼烧他的身体与心智，直到几乎所剩无几，然后将他重塑为焦身祭司，一名玛门的仆从。[PARAGRAPH]当那恶魔探查这具曾是盖伦的空壳的思绪时，它发现了他心智守护得最严密的秘密：通往他记忆宫殿的连结。那恶魔顺着连结进入欣快之境，在那里遇见了凯尔。[PARAGRAPH]凯尔与恐惧之根在欣快之境中激战。战斗进行之际，噩梦蔓延至造化各处的梦者。恐惧之根想要记忆宫殿中的内容，但凯尔宁愿击碎宫殿，也不让那恶魔将其夺走，从而使那些念头与记忆散播至所有梦者。[PARAGRAPH]如此众多的梦被盖伦的记忆所触及，以致某些地方在欣快之境这一以太世界中变得固定下来，并持续回响于造化各处之人的梦中。其中最为鲜明的，是一片孤寂却安宁的红木林，以及一座被残忍话语所萦绕的黑暗乡村校舍。[PARAGRAPH]在转化之后，焦身祭司迁入一片名为沉没泥沼的小小地域。据说沉没泥沼贪得无厌，会吞噬一切踏入其中而不敬奉玛门之人。它成了崇拜暗流的一处据点。虽然偶有奇异的造物出入泥沼，它对周围的land却几乎构不成威胁。[PARAGRAPH]直到一群冒险者进入沉没泥沼，试图清除其中的腐化。他们被焦身祭司的奴仆所杀，但焦身祭司为这次袭击而震怒，派出他的军队去摧毁库安汀——那些冒险者所来自的班诺尔村庄。他们屠杀了库安汀的每一个居民。[PARAGRAPH]在焦身祭司夷平库安汀之后，秩序的士兵们决意去验证沉没泥沼的传说。他们在泥沼中找到并战胜了恩多米隆、海格忒斯与特罗，以及焦身祭司的追随者。他们还发现了一头金库巨龙，不过没有一名士兵从巨龙那里偷走哪怕一枚钱币，所以它没有理会他们。在一场短暂却残酷的战争中，奴仆军队被击溃，焦身祭司被初光的吉尔-甘索所杀。据说他的剑在触及焦身祭司之血处，永远变作了漆黑。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_RED_JESTER	The Red Jester	红色小丑
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_RED_JESTER_PEDIA	Perpentach escapes death by transferring his mind into a younger host every few decades. He then kills the old body. But one of those bodies survived and dragged itself out of the pit of corpses it was dropped into. [PARAGRAPH]That surviving version of Perpentach wears a mask and has adopted the persona of the Red Jester. He is unwilling to go through the process to transfer his mind again, and terrified that Perpentach will discover him and come back to finish the job. [PARAGRAPH]His insanity and sadism leads him to running one of the most hidden (and sought after) underground performances in Jubilee, the Carnival of Knives. Although relatively small, with just a few acts, the artistry and cruelty are unsurpassed. The Red Jester uses mind control to force his performers (most of which are dead by the end) through shocking and beautiful displays. Such as the man who consumes himself, the failed escape, and the transforming man (who cuts himself into a bird type creature). Between performances the Red Jester prowls the back alleys of Jubilee to find and dominate new performers to replace those he lost. [PARAGRAPH:2]Perpentach[PARAGRAPH]Perpentach shuddered on the floor. He pinched his eyes shut and covered his ears in an attempt to drown out the outside world. What was going on in his mind was enough. The memories of a hundred lifetimes were pouring into him. Every memory was being recalled while the lens through which he viewed them was being reforged. He was inside a kaleidoscope of endless, tumbling, crashing scenes of joy and tragedy. [PARAGRAPH]He was Samual, an acrobat with a love of rum. Under its heady guidance he was calm and sure, dancing on wires or the backs of galloping horses with ease. But without it the world scraped against him like biting sand. In Samual's mind the world was fixed and distant, like a land across an ocean, things happened there but it was generally unchanged while he was consumed with the discomforts of his own life. [PARAGRAPH]That was a dozen lifetimes ago, another rebirth of Perpentach, another who had gone through this process and awoken as the Momus king. But Samual's thoughts and memories were included with all the others, and he still screamed for a drink. [PARAGRAPH]He was one of hundreds. One was Pau, a mute artist that had never spoken until the rebirth had unlocked his tongue. Osso, A murderer who began by avenging those who were abused, and when he ran out of victims became less picky about those he killed. Keter, a hateful underling who almost managed to assassinate Perpentach, until the Momus transferred into him before he died. Arn, a young boy prone to depression and thoughts of suicide. Vinner, A personable Foxman who always hated that the Momus rarely traveled. [PARAGRAPH]It was as the murderous Osso that he judged the weakness of fawning Keter, always taking abuse from Perpentach, crying in secret, comforting himself for years with imagined revenge while doing nothing about it. As Vinner he pitied the sullen Arn as family and few friends attempted to offer encouragement but eventually faded to their own lives and left Arn to the gray emptiness of his own. [PARAGRAPH]He was, at the same time, a traveler with a lifetime of stories from bold adventures and a timid recluse, tormented and beaten by the world until it terrified him. He was an enthusiastic womanizer, a scandalous uranian and an asexual sadist who was only excited by causing pain. [PARAGRAPH]He waited, but the spinning in his head never stopped. Instead he grew accustomed to it. He opened his eyes and saw the dimly lit throne room. It had only been minutes since he was standing here as he couldn't remember, there were a hundred voices in his head. One was probably that of his former life, but it was buried under everything that was new. [PARAGRAPH]The first epiphany from all of these new experiences wasn't wisdom, there was no universal lessons to be learned from all of these lives. Be good and good things will come to you no. The cruel will get what they deserve in the end no. There was no path to success or happiness, just empty ideologies adopted to provide comfort. Though the world was viewed through many lives, the world stayed the same. Where some saw hope, others saw despair. Where some were richly rewarded for their efforts, others suffered regardless of their choices. Life was random. [PARAGRAPH]It was so blatantly absurd that he couldn't help but laugh. Hundreds of useless intentions, sacrifices for no reason, endless ideals. The world was full of kittens all chasing imaginary strings. [PARAGRAPH]The laughter echoed in his head. He laughed until his lungs burned in his chest, his cheeks ached and his lips split and cracked. When he finally drew himself up off the floor he was gasping for breath, still overcome with small tremors of chuckles and twitches in his face. [PARAGRAPH]There was a reward for this process, a drink, Blood God wine. A treat he only allowed himself on these days. It was a sacred pact he made with himself, and he broke frequently. But despite his transgressions he also had a drink on the days he was reborn. And it always seemed sweeter on these days, maybe because it was the first time these lips would taste it. [PARAGRAPH]There it sat on a random end table set in the throne room. A bottle and a single glass next to a large mirror. But first, some voice within his mind reminded him, he had a task to do. [PARAGRAPH]Turning he saw himself sitting on the gilded bench he was currently using as a throne. Well, what he knew himself to be. An old man with milky eyes and deep wrinkles in his face. His skin would be splotchy and discolored if not for the unevenly applied white paste all over it. His clothes were bright and new, he had just picked them out for today. The colorful harlequin's crown he normally wore was sitting beside him on the bench, leaving his thinning unruly hair poking unevenly up about his head. [PARAGRAPH]I thought the voices would go with you? the old clown said. I thought I could rest, but they are still here. I don't think it worked, I haven't changed at all. [PARAGRAPH]Really? the reborn Perpentach said as he admired himself in the mirror. He was all lean muscle and confidence. He must have had a beard because even through the white paste he also wore, he could see the bloodied cuts from shaving, some of which had reopened and bled down his face from the laughter. [PARAGRAPH]Yes, I am still Perpentach. the old clown said. [PARAGRAPH]And this made him brutally angry. He was up on the dais like a bear protecting its den. He ripped the old clown off the bench and slammed him easily onto the ground. [PARAGRAPH]Don't kill me! the old Perpentach screamed. I am you. I am Henri, and Pau and Vinner. You will be me in forty years. [PARAGRAPH]The new Perpentach stared down at the old. Had he really been that old and feeble? He thought he had been powerful, the Balseraph court catered to his every whim. But this saggy clown laying on the floor in front of him looked like an imposter in his clothes. [PARAGRAPH]He sat down the old man's chest. The old clown attempted to struggle but was too weak to do anything. He knocked his arms aside and squeezed his neck with his young, strong hands. He squeezed tighter as the old clowns face turned blue, squeezed tighter when the voices screamed for blood, squeezed tighter as he poured all of his self-loathing into his old battered body. [PARAGRAPH]Overall, it was a very cathartic experience. He regretted the fact others aren't able to kill themselves (at this thought they all laughed at poor suicidal Arn). It cleanses the palette, opening the mind to new opportunities and casts off former guilt and doubt. He reminded himself to suggest it to others who looked sad. [PARAGRAPH]And he still had his Blood God wine to look forward to. He poured it, sat in his garish bench throne and propped his feet up on the corpse that lay in front of it and wondered what this life would bring. 	普宾塔克每隔几十年便将自己的心智转移到一具更年轻的宿体中，以此逃避死亡。之后他会杀死旧的躯体。可其中一具躯体活了下来，从被丢弃的尸坑里挣扎着爬了出来。[PARAGRAPH]这个幸存下来的普宾塔克戴上了面具，扮起了「红衣弄臣」的身份。他不愿再经历一次心智转移的过程，又惶恐普宾塔克会发现他、回来把活儿做完。[PARAGRAPH]他的疯狂与虐性驱使他在朱比利经营着最隐秘（也最令人趋之若鹜）的地下演出之一——「刀刃狂欢会」。演出规模不大，只有寥寥数个节目，可其技艺与残忍无人能及。红衣弄臣用精神操控逼迫他的表演者（大多数到最后都已横死）完成一幕幕骇人而绝美的表演。譬如那个吞噬自己的人、失败的逃脱、以及那个变形之人（把自己切割成一种鸟类生物）。演出之间的空当，红衣弄臣便在朱比利的后巷里游荡，寻觅并支配新的表演者，以填补他失去的那些。[PARAGRAPH:2]普宾塔克[PARAGRAPH]普宾塔克在地板上瑟瑟发抖。他紧闭双眼、捂住耳朵，试图将外界的一切隔绝出去。他脑中所发生的一切已经够他受的了。一百段人生的记忆正倾泻入他体内。每一段记忆都被重新唤起，而他审视这些记忆所凭借的那面透镜，也正被重新锻造。他置身于一具万花筒之中，无尽翻滚、碰撞的欢愉与悲剧的场景在其中交织。[PARAGRAPH]他曾是萨缪尔，一个嗜好朗姆酒的杂技演员。在酒精那令人晕眩的引领下，他镇定而笃实，在钢丝上、在疾驰骏马的背上翩然起舞，游刃有余。可一旦没了酒，这世界便像啮咬人的沙砾般磨蹭着他。在萨缪尔的心里，世界是固定而遥远的，如同大洋彼岸的一片土地，事情在那里发生，可他被自己人生的种种不适所吞没时，那片土地却大体不变。[PARAGRAPH]那已是十几段人生以前的事了，又一次普宾塔克的重生，又一个经历了这道过程、醒来成为摩姆斯王的人。可萨缪尔的思绪与记忆连同其余的一切都被囊括进来，他仍在尖叫着讨一杯酒喝。[PARAGRAPH]他是数百人之一。其一是保，一个哑巴艺人，直到重生解开了他的舌头，此前从未开口说过话。奥索，一个杀手，起初为受虐者复仇，等到没了这样的对象，便对下手的人不再挑剔。凯特尔，一个满怀怨恨的走卒，几乎成功刺杀了普宾塔克，直到摩姆斯在他咽气前转移进了他体内。阿恩，一个动辄消沉、常生轻生之念的少年。温纳，一个和气的狐人，一向厌恶摩姆斯难得出行。[PARAGRAPH]正是作为凶残的奥索，他评判起谄媚的凯特尔之软弱——总是逆来顺受地挨普宾塔克的欺凌，暗地里哭泣，多年来靠幻想中的复仇聊以自慰，却什么也不敢做。作为温纳，他把郁郁寡欢的阿恩当家人般怜悯，家人与寥寥几个朋友曾试图给他鼓励，可终究各自回归了自己的生活，把阿恩丢给他自己那灰暗的空虚。[PARAGRAPH]他同时既是一个满腹大胆冒险故事的旅人，又是一个怯懦的隐士，被这世界折磨鞭笞得心生恐惧。他是个热衷猎艳的浪子，一个声名狼藉的娈童者，又是一个无性的虐待狂，唯有施加痛苦才能令他兴奋。[PARAGRAPH]他等待着，可脑中的旋转从未停止。相反，他渐渐习惯了它。他睁开眼，看见了那间光线昏暗的王座厅。距他站在此处不过几分钟，可他已记不清了，脑中有上百个声音。其中一个大概是他前世的声音，可它被这一切新来之物埋在了最底下。[PARAGRAPH]这一切新体验带来的第一重顿悟并非智慧，从所有这些人生中并无普世的教训可循。行善则善报临身——不。残忍者终将得到应得的报应——不。通往成功或幸福并无坦途，只有为求慰藉而奉行的空洞信条。虽以万千人生审视世界，世界却依然故我。有人看到希望，有人看到绝望。有人因努力而获厚报，有人无论如何选择都在受苦。人生是随机的。[PARAGRAPH]这荒谬得如此赤裸，他忍不住放声大笑。数百个无用的意图，毫无缘由的牺牲，无尽的理想。这世界满是追逐着虚幻毛线的小猫。[PARAGRAPH]笑声在他脑中回荡。他笑到胸中肺叶灼痛，双颊酸胀，嘴唇也裂开渗血。等他终于从地上撑起身来，已是气喘吁吁，仍不时被一阵阵轻笑与面部的抽搐所攫住。[PARAGRAPH]这道过程有一份奖赏，一杯酒，血神之酒。这是他只在这些日子里才许自己享用的犒赏。这是他与自己立下的神圣契约，而他常常违背。可尽管屡有僭越，在重生之日他也总要喝上一杯。而这酒在这些日子里似乎总是格外甘甜，或许是因为这是这双唇第一次尝到它的滋味。[PARAGRAPH]它就摆在王座厅里随意放着的一张边桌上。一瓶酒和一只酒杯，紧挨着一面大镜子。可是先别急，他脑中某个声音提醒道，他还有件差事要办。[PARAGRAPH]转过身，他看见了自己正坐在那张他眼下当作王座用的镀金长凳上。呃，是他所知的那个自己。一个老人，眼珠浑浊，满脸深深的皱纹。若不是脸上涂着一层涂抹不匀的白膏，他的皮肤本该斑驳而失色。他的衣裳鲜亮而崭新，是他刚为今天挑好的。他平日戴的那顶花花绿绿的小丑冠此刻搁在长凳上他身边，露出他那日渐稀疏、杂乱的头发在头上参差不齐地支棱着。[PARAGRAPH]我还以为那些声音会随你一起走呢？老小丑说道。我还以为我能歇一歇，可它们还在这儿。我看这没成，我一点也没变。[PARAGRAPH]是吗？重生的普宾塔克一边对镜自赏一边说。他浑身精瘦的肌肉，满是自信。他一定是留过胡子的，因为即便隔着他同样涂着的那层白膏，也能看见刮胡子留下的血口，其中几道已被那阵大笑重新扯裂，血顺着脸淌了下来。[PARAGRAPH]是的，我依然是普宾塔克。老小丑说。[PARAGRAPH]这令他勃然大怒。他冲上高台，像一头护巢的熊。他一把将老小丑从长凳上揪下来，轻而易举地把他砸向地面。[PARAGRAPH]别杀我！老普宾塔克尖叫道。我就是你啊。我是亨利，是保，是温纳。四十年后你就会变成我。[PARAGRAPH]新普宾塔克低头盯着这个老家伙。他当真曾这般衰老而孱弱？他一向以为自己强大无比，巴尔塞拉弗的宫廷对他的每一个心血来潮都百般迎合。可眼前这个瘫在地上、松松垮垮的小丑，看上去却像个穿着他衣服的冒名顶替者。[PARAGRAPH]他一屁股坐在老人的胸口。老小丑挣扎起来，却虚弱得无能为力。他把老人的胳膊拨到一边，用自己年轻有力的双手掐住他的脖子。他越掐越紧，老小丑的脸涨成青色；越掐越紧，那些声音尖叫着索血；越掐越紧，他把自己全部的自我憎恶都灌注进这具苍老残破的躯体。[PARAGRAPH]总的来说，这是一次极其宣泄的体验。他为旁人无法自我了断而感到遗憾（想到这里，他们都嘲笑起可怜的、有轻生之念的阿恩）。它涤净了味蕾，为心灵打开新的机遇之门，卸下往昔的愧疚与疑虑。他提醒自己，该把这个法子推荐给别的看上去愁苦的人。[PARAGRAPH]而且他还有他的血神之酒可以期待。他斟满酒，坐进他那俗艳的长凳王座，把脚翘在面前躺着的那具尸体上，琢磨着这一世又会带来些什么。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_GYRA	Gyra	吉拉
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_MORRIGAN	Morrigan, Goddess of Fate	莫莉甘，命运女神
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CONDATIS	Condatis	康达提斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CLIODNA	Cliodna, Goddess of Dreams	克利奥德娜，梦境女神
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SARABRIDE	Sarabride, Goddess of Vengeance	萨拉布莱德，复仇女神
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_APOSTATE	Apostate	叛教者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_APOSTATE_PEDIA	Morrigan is served by the Apostasy, an army of worshipers who intend to kill all believers of the old gods and remove any trace or memory of those religions. They are a strong fighting force, but more effective as a spy network as they have thousands of undercover members helping them to find and destroy hidden sects to the old gods. 	莫莉甘由「叛教团」侍奉，那是一支由信徒组成的大军，一心要杀尽所有旧神的信奉者，抹去那些宗教的一切痕迹与记忆。他们是一支强悍的战斗力量，但作为间谍网络更为有效，因为他们有数以千计的卧底成员协助他们寻出并摧毁那些隐秘的旧神教派。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PISTOLEER	Pistoleer	火枪手
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BASIUM_ANIMANS	Basium the Restorer	复兴者巴希姆
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HIGH_PRIEST_LAERAN	Hierophant	祭司长
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_HIGH_PRIEST_LAERAN_PEDIA	Oghma is the god of knowledge, in all of its various forms. He is viewed by men as neutral because he doesn't work either to protect or curse men. Only Arawn intervenes in Erebus less. His priests have learned not to expect miracles and rarely if ever actually pray, but they serve him by protecting knowledge and assuring it is not forever lost. Most are librarians, archivists, teachers, and scholars. Many are also mages, as research into the arcane can lead to powers greater than most priests gain through faith. His religion, called the Laeran Cord, was widespread in the Age of Magic and welcome in almost every land. [PARAGRAPH]When the Age of Ice started nations fell to ruin. Survival became more important than learning. The Larean Cord retreated to their cloisters, attempting to consolidate and protect what was already known rather than seeking out new knowledge. The Doviello took particular delight in finding and burning their hidden libraries. [PARAGRAPH]The goddess Ceridwen had Oghma's archangel Embarr torn into three parts; his flesh, his mind and his soul were separated from each other and scattered across creation. The Laraen Cord dwindled to just a single Hierophant, now the high priest of his religion by default. Akharien means "the last one". A scholar with nothing but a frozen world to study, a teacher without anyone to teach. He wasn't that old. He was born during the Age of Ice, so he never saw the world outside of what he read of in the libraries books. [PARAGRAPH]In time hunting parties didn't return. Some priests went mad. Others died of starvation or age. And only he was left. When the Doviello came for him they offered him the chance to flee into the wilderness, to survive as a wolf so that one day he could hunt with them. But he threw himself on the books instead. He begged them to burn him instead of the books. He promised to tell them the stories contained within, and to teach them about the medicinal uses of the few plants that survived in the region. [PARAGRAPH]They didn't accept his offer. He was burned within his library. He was the last priest of the Laeran Cord of his Age. [PARAGRAPH]After his death the man's spirit didn't pass on to Oghma's vault. Instead he remained in the ruins of his library among the fluttering ashes of the brunt books. In death he had more power than in life and the Doviello learned to avoid the place. But others that came and slept nearby would dream of other places and other times. They would hear stories and be inspired. [PARAGRAPH]Early in the Age of Rebirth the Laeran Cord was refounded. A new Hierophant sought out this library and found its meager ruins. The only thing of value that he found within was the high priests crown, which he took to bring to the current church so that it could serve Oghma again. 	奥格玛是知识之神，掌管知识的一切形态。世人视他为中立，因为他既不庇护也不诅咒人类。唯有阿劳恩比他更少插手埃瑞布斯之事。他的祭司们已学会不去指望神迹，几乎从不祈祷，而是通过守护知识、确保其不致永远失传来侍奉他。他们大多是图书馆员、档案员、教师与学者。许多人也是魔法师，因为对秘法的钻研所能带来的力量，往往胜过多数祭司凭信仰所得。他的宗教名为「莱兰之环」，在魔法纪元广为流传，几乎在每片土地上都受欢迎。[PARAGRAPH]冰之纪元来临时，列国沦为废墟。生存变得比求知更为要紧。莱兰之环退回自己的修道院中，力图巩固并守护已知之事，而非探寻新知。多维洛人尤其乐于寻出并焚毁他们隐秘的图书馆。[PARAGRAPH]女神瑟丽德温令奥格玛的大天使恩巴尔被撕成三份；他的肉身、他的心智、他的灵魂彼此分离，散落于造物各处。莱兰之环凋零到只剩一位祭司长，如今理所当然地成了这个宗教的主教。阿卡里恩，意为「最后一人」。一个除了冰封世界之外别无可研究的学者，一个无人可教的教师。他并不算年迈。他生于冰之纪元，故而除了在图书馆藏书中所读之外，从未见过外面的世界。[PARAGRAPH]渐渐地，狩猎队伍开始有去无回。有些祭司发了疯。有些死于饥饿或年迈。最后只剩下他一人。多维洛人来找他时，曾给过他逃入荒野的机会——化作一头狼求生，以便有朝一日能与他们一同狩猎。可他却扑到了书上。他恳求他们烧死他，而不要烧书。他许诺把书中所载的故事讲给他们听，教他们那些在此地幸存下来的寥寥几种植物的药用之法。[PARAGRAPH]他们没有接受他的提议。他在自己的图书馆中被焚。他是他那个纪元莱兰之环的最后一位祭司。[PARAGRAPH]他死后，此人的灵魂并未前往奥格玛的宝库。相反，他留在了自己图书馆的废墟里，徘徊于被焚典籍那飘飞的灰烬之间。死后他反而比生前更有力量，多维洛人学会了避开此地。可是那些前来、在近旁安睡的人，却会梦见别的地方、别的时代。他们会听到故事，受到启迪。[PARAGRAPH]重生之纪元初期，莱兰之环得以重建。一位新的祭司长寻访到这座图书馆，找到了它那点微薄的废墟。他在其中找到的唯一有价值之物，便是那位主教的冠冕，他将其带回当时的教会，好让它再度侍奉奥格玛。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHAINBREAKER	Chainbreaker	断链者
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHAINBREAKER_PEDIA	The Chainbreakers worship an evil goddess in a way that is not so evil. They believe she wants to free everyone from all forms of oppression and non-consensual relationships. They are radical abolitionists who are glad to harbor runaway slaves but prefer arming them to help them kill their masters and free their fellows. 	断链者以一种不算太邪恶的方式崇拜一位邪恶女神。他们相信她想让所有人摆脱一切形式的压迫与非自愿的关系。他们是激进的废奴主义者，乐于收留逃亡的奴隶，但更愿意武装他们，助他们杀死主人、解放同胞。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHAINBREAKER_STRATEGY	Chainbreakers cannot be trained by those running the Slavery civic. They will rebel against any leader who adopts Slavery. They will target Slaves first in stacks of stronger units, and will transform any slaves they capture into more Chainbreakers	奉行「奴隶制」政策者无法训练断链者。他们会反叛任何采行「奴隶制」的领袖。在由更强单位组成的队列中，他们会优先攻击奴隶，并会将他们俘获的任何奴隶转化为更多的断链者。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_EMRY	Emry	埃姆里
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_EMRYS_PEDIA	The Emrys are Cultists of Ceridwen who thrive among the Sheaim. While the Chainbreakers' devotion to Ceridwen is often turned to noble ends (like ending slavery and overturning unjust regimes), the Emrys are utterly evil. Their only goals are gaining power and ending the world. They send missionaries to all nations with the aim of seducing talented adepts with the lure of access to forbidden knowledge and powers unseen since the fall of Patria. 	埃姆里斯众是瑟丽德温的狂信徒，在塞安人当中兴盛。断链者对瑟丽德温的虔诚往往被引向高尚的目的（如终结奴隶制、推翻不义的政权），埃姆里斯众却彻头彻尾地邪恶。他们唯一的目标便是攫取力量、终结世界。他们向各国派遣传教士，意在以接触禁忌知识、以及自帕特里亚陨落以来再未得见之力量为诱饵，来引诱有天赋的术士。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BLINDED_BROTHER	Blinded Brother	盲眼兄弟
